id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,rate_multiplier
9_200_tips,274.0,1.0,0.1365021283399999,0.0177430661559989,200,,FastME,0.25
1_200_tips,393.0,1.0,13.924018041699997,1.3958529033183096,200,,FastME,0.25
18_200_tips,347.0,1.0,5.404039850099999,0.7800326704955829,200,,FastME,0.25
13_200_tips,306.0,1.0,0.4823649706430003,0.0790967603853882,200,,FastME,0.25
15_200_tips,331.0,1.0,0.6666047569999993,0.0718206438188187,200,,FastME,0.25
0_200_tips,286.0,1.0,0.164425265864,0.0192028407224392,200,,FastME,0.25
3_200_tips,374.0,1.0,10.791632712999997,1.175117028461478,200,,FastME,0.25
19_200_tips,335.0,1.0,0.8422239704150001,0.0928148081669827,200,,FastME,0.25
6_200_tips,384.0,1.0,5.156643448288196,0.4465014048438822,200,,FastME,0.25
8_200_tips,332.0,1.0,0.8161933740720002,0.1316052240302974,200,,FastME,0.25
7_200_tips,376.0,1.0,8.479259387200305,0.9596555999871218,200,,FastME,0.25
16_200_tips,359.0,1.0,2.8072832963580003,0.2994735442394276,200,,FastME,0.25
14_200_tips,367.0,1.0,3.6596097118129984,0.397457499645693,200,,FastME,0.25
11_200_tips,382.0,1.0,4.175219083949999,0.4318535172851149,200,,FastME,0.25
14_10_tips,2.0,0.1428571428571428,0.019777336,0.0103780374642885,10,,Phyloformer,0.5
1_10_tips,0.0,0.0,4.43065488,2.405409696279942,10,,Phyloformer,0.5
2_10_tips,2.0,0.1428571428571428,0.15533922,0.0630129582574282,10,,Phyloformer,0.5
13_10_tips,2.0,0.1428571428571428,0.2031317699999999,0.0914074357684914,10,,Phyloformer,0.5
9_10_tips,0.0,0.0,1.6382565799999995,0.887234985942335,10,,Phyloformer,0.5
4_10_tips,2.0,0.1428571428571428,0.30532094,0.1467729358264261,10,,Phyloformer,0.5
12_10_tips,4.0,0.2857142857142857,0.241258699,0.1474277210199604,10,,Phyloformer,0.5
15_10_tips,0.0,0.0,0.25270348,0.1112216858503952,10,,Phyloformer,0.5
18_10_tips,2.0,0.1428571428571428,0.11642598,0.0549176121518862,10,,Phyloformer,0.5
7_10_tips,2.0,0.1428571428571428,0.5620575199999999,0.2674878944350323,10,,Phyloformer,0.5
10_10_tips,4.0,0.2857142857142857,0.0305438134,0.0137955068560338,10,,Phyloformer,0.5
16_10_tips,0.0,0.0,0.8085044500000002,0.4982227738396626,10,,Phyloformer,0.5
0_10_tips,0.0,0.0,0.09102712,0.0518691315494061,10,,Phyloformer,0.5
19_10_tips,2.0,0.1428571428571428,0.66822276,0.4676525945012048,10,,Phyloformer,0.5
17_10_tips,4.0,0.2857142857142857,0.7145640550000001,0.5235785367703811,10,,Phyloformer,0.5
6_10_tips,0.0,0.0,0.3698881199999999,0.1613118107753266,10,,Phyloformer,0.5
3_10_tips,0.0,0.0,0.05693412,0.0244555972748816,10,,Phyloformer,0.5
8_10_tips,1.0,0.0666666666666666,0.4800918900000001,0.2494420235498483,10,,Phyloformer,0.5
5_10_tips,4.0,0.2857142857142857,0.80875259,0.3517078368471827,10,,Phyloformer,0.5
11_10_tips,4.0,0.2857142857142857,0.52577286,0.2656880378955786,10,,Phyloformer,0.5
2_10_tips,2.0,0.1428571428571428,0.1958680945,0.0959946298110832,10,,IQ-TREE,0.5
14_10_tips,2.0,0.1428571428571428,0.0134100865999999,0.0065183298911978,10,,IQ-TREE,0.5
13_10_tips,2.0,0.1428571428571428,0.0853113908999999,0.0441200135309824,10,,IQ-TREE,0.5
1_10_tips,0.0,0.0,6.7015706141,3.038351214863385,10,,IQ-TREE,0.5
9_10_tips,0.0,0.0,4.3386955578,2.594281927549768,10,,IQ-TREE,0.5
0_10_tips,0.0,0.0,0.0464142945999999,0.0259722847240402,10,,IQ-TREE,0.5
4_10_tips,2.0,0.1428571428571428,0.5693667124999999,0.2575253771738227,10,,IQ-TREE,0.5
19_10_tips,0.0,0.0,0.434570978,0.3385566837815438,10,,IQ-TREE,0.5
12_10_tips,0.0,0.0,0.5406307355,0.3592586874571132,10,,IQ-TREE,0.5
17_10_tips,4.0,0.2857142857142857,0.62134659,0.423778754730427,10,,IQ-TREE,0.5
15_10_tips,0.0,0.0,0.8098006094,0.4194331627345934,10,,IQ-TREE,0.5
11_10_tips,2.0,0.1428571428571428,0.7581738385,0.4390766134240553,10,,IQ-TREE,0.5
18_10_tips,0.0,0.0,0.0554397080999999,0.0275433974385555,10,,IQ-TREE,0.5
5_10_tips,4.0,0.2857142857142857,0.9808660878,0.4094433941990867,10,,IQ-TREE,0.5
7_10_tips,2.0,0.1428571428571428,0.6670288685000001,0.367926751305401,10,,IQ-TREE,0.5
6_10_tips,0.0,0.0,0.2577203994,0.1173270688589791,10,,IQ-TREE,0.5
10_10_tips,4.0,0.2857142857142857,0.0276890694,0.0129030890422154,10,,IQ-TREE,0.5
3_10_tips,0.0,0.0,0.0704561056,0.0305191077641289,10,,IQ-TREE,0.5
16_10_tips,0.0,0.0,1.7279891404,0.8583068524329744,10,,IQ-TREE,0.5
8_10_tips,1.0,0.0666666666666666,0.1657828361,0.0782324698213382,10,,IQ-TREE,0.5
2_10_tips,2.0,0.1428571428571428,0.28908701,0.1303786802404108,10,,FastME,0.5
14_10_tips,4.0,0.2857142857142857,0.013262224,0.006538317687991,10,,FastME,0.5
1_10_tips,0.0,0.0,6.54632209,2.9166286065599887,10,,FastME,0.5
13_10_tips,2.0,0.1428571428571428,0.12633583,0.0508460021593173,10,,FastME,0.5
0_10_tips,2.0,0.1428571428571428,0.0560576099999999,0.0319787952022101,10,,FastME,0.5
9_10_tips,0.0,0.0,4.639434830000001,2.670521722801063,10,,FastME,0.5
19_10_tips,0.0,0.0,0.5146759,0.3995981740268578,10,,FastME,0.5
4_10_tips,2.0,0.1428571428571428,0.62243541,0.2913295358477775,10,,FastME,0.5
17_10_tips,4.0,0.2857142857142857,0.686231855,0.4817380712032577,10,,FastME,0.5
12_10_tips,0.0,0.0,0.6707616110000001,0.4073537778355554,10,,FastME,0.5
11_10_tips,0.0,0.0,0.72821807,0.5307168922500671,10,,FastME,0.5
15_10_tips,0.0,0.0,1.0043957,0.5299449053543485,10,,FastME,0.5
5_10_tips,0.0,0.0,1.02810025,0.5025368822028301,10,,FastME,0.5
18_10_tips,0.0,0.0,0.0499651699999999,0.0248600636112319,10,,FastME,0.5
6_10_tips,0.0,0.0,0.4949766099999999,0.2360917898550652,10,,FastME,0.5
7_10_tips,0.0,0.0,0.83510713,0.4586346549396721,10,,FastME,0.5
3_10_tips,0.0,0.0,0.07725663,0.0419417058955081,10,,FastME,0.5
10_10_tips,4.0,0.2857142857142857,0.0366562534,0.0147953499134557,10,,FastME,0.5
8_10_tips,1.0,0.0666666666666666,0.19547901,0.0989494476217159,10,,FastME,0.5
16_10_tips,0.0,0.0,1.7342937699999996,0.8628582862075379,10,,FastME,0.5
19_20_tips,6.0,0.1764705882352941,0.90277861,0.2480715660588921,20,,Phyloformer,0.5
18_20_tips,6.0,0.1764705882352941,0.133221497,0.0414168123481019,20,,Phyloformer,0.5
8_20_tips,2.0,0.0588235294117647,1.1946156600000002,0.448239054141527,20,,Phyloformer,0.5
5_20_tips,4.0,0.1176470588235294,0.1241961049999999,0.0450235238502466,20,,Phyloformer,0.5
10_20_tips,2.0,0.0588235294117647,0.4041342999999999,0.1363143531313786,20,,Phyloformer,0.5
16_20_tips,8.0,0.2352941176470588,0.2344434799999999,0.0614120196716147,20,,Phyloformer,0.5
9_20_tips,6.0,0.1764705882352941,0.2013893679999999,0.1163146034059956,20,,Phyloformer,0.5
17_20_tips,2.0,0.0588235294117647,0.38130213,0.1350066012896254,20,,Phyloformer,0.5
6_20_tips,2.0,0.0588235294117647,0.95884028,0.3387580721954274,20,,Phyloformer,0.5
15_20_tips,8.0,0.2352941176470588,0.068602866,0.019369388871298,20,,Phyloformer,0.5
2_20_tips,10.0,0.2941176470588235,0.045505006,0.0133949312349573,20,,Phyloformer,0.5
13_20_tips,4.0,0.1176470588235294,0.2694139,0.0837052150708449,20,,Phyloformer,0.5
14_20_tips,6.0,0.1764705882352941,0.1360346599999999,0.0373131107933417,20,,Phyloformer,0.5
4_20_tips,6.0,0.1764705882352941,0.4477122799999999,0.1536480912985241,20,,Phyloformer,0.5
0_20_tips,2.0,0.0588235294117647,0.2687331,0.0807919972646041,20,,Phyloformer,0.5
1_20_tips,2.0,0.0588235294117647,0.5685692999999999,0.174003266755425,20,,Phyloformer,0.5
11_20_tips,2.0,0.0588235294117647,0.1937195099999999,0.05998237294408,20,,Phyloformer,0.5
12_20_tips,4.0,0.1176470588235294,0.40572914,0.1320490836877848,20,,Phyloformer,0.5
3_20_tips,2.0,0.0588235294117647,0.2933979299999999,0.0933660060984044,20,,Phyloformer,0.5
7_20_tips,8.0,0.2352941176470588,0.18414948,0.0652743557850615,20,,Phyloformer,0.5
8_20_tips,4.0,0.1176470588235294,2.2864244955999995,1.2719220014581467,20,,IQ-TREE,0.5
19_20_tips,4.0,0.1176470588235294,1.7953586552000005,0.6758267257225736,20,,IQ-TREE,0.5
5_20_tips,8.0,0.2352941176470588,0.1016774171,0.0364556979310477,20,,IQ-TREE,0.5
18_20_tips,8.0,0.2352941176470588,0.1579576251,0.0596864132466179,20,,IQ-TREE,0.5
10_20_tips,0.0,0.0,0.3829476415,0.1771189730773025,20,,IQ-TREE,0.5
16_20_tips,8.0,0.2352941176470588,0.4106946932999999,0.1661050731545657,20,,IQ-TREE,0.5
6_20_tips,2.0,0.0588235294117647,1.6582117243,0.5469966235665206,20,,IQ-TREE,0.5
9_20_tips,14.0,0.4117647058823529,0.3201543165999999,0.1691766487334255,20,,IQ-TREE,0.5
15_20_tips,4.0,0.1176470588235294,0.0770377179,0.0254851694022999,20,,IQ-TREE,0.5
17_20_tips,0.0,0.0,0.2960868077,0.1046043061927904,20,,IQ-TREE,0.5
4_20_tips,4.0,0.1176470588235294,0.4626270166,0.1739339910378228,20,,IQ-TREE,0.5
2_20_tips,10.0,0.2941176470588235,0.0548484687,0.0211812534881365,20,,IQ-TREE,0.5
1_20_tips,0.0,0.0,0.5147865546,0.1748661278230374,20,,IQ-TREE,0.5
13_20_tips,4.0,0.1176470588235294,0.2324849051,0.0838127233553468,20,,IQ-TREE,0.5
14_20_tips,4.0,0.1176470588235294,0.1087697073,0.0298065488305417,20,,IQ-TREE,0.5
12_20_tips,6.0,0.1764705882352941,0.4035472225000001,0.149455452908559,20,,IQ-TREE,0.5
0_20_tips,2.0,0.0588235294117647,0.3062069603999999,0.0955803209291233,20,,IQ-TREE,0.5
3_20_tips,0.0,0.0,0.4810958130000001,0.2385277169253288,20,,IQ-TREE,0.5
11_20_tips,0.0,0.0,0.1895988702999999,0.0652655593228688,20,,IQ-TREE,0.5
7_20_tips,6.0,0.1764705882352941,0.1461385587,0.0491638520415389,20,,IQ-TREE,0.5
8_20_tips,4.0,0.1176470588235294,2.54883168,1.30068575395744,20,,FastME,0.5
19_20_tips,6.0,0.1764705882352941,2.1624146500000005,0.771994800842169,20,,FastME,0.5
5_20_tips,33.0,1.0,0.697763605,0.2185380821228367,20,,FastME,0.5
18_20_tips,4.0,0.1176470588235294,0.192375223,0.0803804923463432,20,,FastME,0.5
10_20_tips,2.0,0.0588235294117647,0.4316614,0.2228034973065553,20,,FastME,0.5
16_20_tips,2.0,0.0588235294117647,0.47391463,0.2186646392300911,20,,FastME,0.5
6_20_tips,2.0,0.0588235294117647,2.0213391899999995,0.6290063276323965,20,,FastME,0.5
9_20_tips,4.0,0.1176470588235294,0.334850728,0.206589049306559,20,,FastME,0.5
15_20_tips,8.0,0.2352941176470588,0.062299116,0.0227586332402419,20,,FastME,0.5
17_20_tips,0.0,0.0,0.3651857599999999,0.1380051724020081,20,,FastME,0.5
4_20_tips,8.0,0.2352941176470588,0.5704428999999999,0.2330052053328127,20,,FastME,0.5
2_20_tips,10.0,0.2941176470588235,0.050897946,0.0182564446577649,20,,FastME,0.5
1_20_tips,2.0,0.0588235294117647,0.7531395600000002,0.253282764560272,20,,FastME,0.5
13_20_tips,4.0,0.1176470588235294,0.32725365,0.1137754341148338,20,,FastME,0.5
12_20_tips,6.0,0.1764705882352941,0.5277590000000001,0.2032979944031421,20,,FastME,0.5
14_20_tips,0.0,0.0,0.1779663299999999,0.05449445323886,20,,FastME,0.5
3_20_tips,0.0,0.0,0.59952233,0.2701831371780973,20,,FastME,0.5
0_20_tips,2.0,0.0588235294117647,0.31856369,0.1199873040474453,20,,FastME,0.5
7_20_tips,4.0,0.1176470588235294,0.18073456,0.0587508900612509,20,,FastME,0.5
11_20_tips,2.0,0.0588235294117647,0.24827284,0.0769005629714243,20,,FastME,0.5
10_50_tips,14.0,0.1489361702127659,1.0214266325,0.3182094757271876,50,,Phyloformer,0.5
2_50_tips,22.0,0.2340425531914893,0.2986273145,0.0758374596513305,50,,Phyloformer,0.5
17_50_tips,8.0,0.0851063829787234,0.9850112399999998,0.2624277249300603,50,,Phyloformer,0.5
15_50_tips,24.0,0.2553191489361702,0.3295583704999999,0.074097233688405,50,,Phyloformer,0.5
11_50_tips,54.0,0.574468085106383,0.0818835378499999,0.0183180329305295,50,,Phyloformer,0.5
9_50_tips,18.0,0.1914893617021276,0.500342396,0.1016899590469617,50,,Phyloformer,0.5
0_50_tips,10.0,0.1063829787234042,0.4674332730000001,0.1038163895096867,50,,Phyloformer,0.5
1_50_tips,56.0,0.5957446808510638,0.060529193976,0.0117011395627672,50,,Phyloformer,0.5
14_50_tips,12.0,0.1276595744680851,1.3042914000000003,0.2779882387346469,50,,Phyloformer,0.5
6_50_tips,10.0,0.1063829787234042,1.0167534255,0.2804001635614023,50,,Phyloformer,0.5
18_50_tips,8.0,0.0851063829787234,0.8144694850000003,0.1711720651845607,50,,Phyloformer,0.5
5_50_tips,8.0,0.0851063829787234,0.7140075179999998,0.139596791790216,50,,Phyloformer,0.5
3_50_tips,8.0,0.0851063829787234,0.4190820599999999,0.0982417256087921,50,,Phyloformer,0.5
4_50_tips,12.0,0.1276595744680851,1.190801345,0.2592927237035451,50,,Phyloformer,0.5
7_50_tips,24.0,0.2553191489361702,0.2484963648,0.0554136135573217,50,,Phyloformer,0.5
13_50_tips,8.0,0.0851063829787234,0.5305593,0.1084821377107097,50,,Phyloformer,0.5
12_50_tips,68.0,0.723404255319149,0.04288579582,0.0081914407944748,50,,Phyloformer,0.5
19_50_tips,8.0,0.0851063829787234,1.5628233900000004,0.3976268142457632,50,,Phyloformer,0.5
8_50_tips,6.0,0.0638297872340425,2.5218710799999995,0.5842750773515774,50,,Phyloformer,0.5
16_50_tips,6.0,0.0638297872340425,0.83488999,0.1828042917741355,50,,Phyloformer,0.5
10_50_tips,14.0,0.1489361702127659,1.4524475348999997,0.4974315282105497,50,,IQ-TREE,0.5
2_50_tips,22.0,0.2340425531914893,0.2676019134999998,0.0621066354668615,50,,IQ-TREE,0.5
17_50_tips,8.0,0.0851063829787234,1.3113538678999996,0.4101019812524289,50,,IQ-TREE,0.5
15_50_tips,32.0,0.3404255319148936,0.5254114985000004,0.2307231964519212,50,,IQ-TREE,0.5
11_50_tips,56.0,0.5957446808510638,0.08143009275,0.0193439533202365,50,,IQ-TREE,0.5
9_50_tips,14.0,0.1489361702127659,0.4053334100999999,0.0904539035043099,50,,IQ-TREE,0.5
0_50_tips,14.0,0.1489361702127659,0.4808618146,0.1005058289157203,50,,IQ-TREE,0.5
1_50_tips,66.0,0.7021276595744681,0.065583142376,0.0158854614430744,50,,IQ-TREE,0.5
14_50_tips,6.0,0.0638297872340425,1.4691527606,0.3637610814753396,50,,IQ-TREE,0.5
6_50_tips,10.0,0.1063829787234042,1.0800426217,0.2664967186101309,50,,IQ-TREE,0.5
18_50_tips,6.0,0.0638297872340425,0.7039322933000001,0.1530613521030985,50,,IQ-TREE,0.5
5_50_tips,10.0,0.1063829787234042,0.9344153471000004,0.2267173646968885,50,,IQ-TREE,0.5
3_50_tips,10.0,0.1063829787234042,0.3827582349999998,0.0942875354518068,50,,IQ-TREE,0.5
4_50_tips,12.0,0.1276595744680851,2.086180595,0.6604855579048242,50,,IQ-TREE,0.5
7_50_tips,28.0,0.2978723404255319,0.2611887057999997,0.0640067294925322,50,,IQ-TREE,0.5
13_50_tips,6.0,0.0638297872340425,0.5154583506000002,0.1144017468555404,50,,IQ-TREE,0.5
19_50_tips,8.0,0.0851063829787234,2.8294962576,0.8849986753055253,50,,IQ-TREE,0.5
12_50_tips,76.0,0.8085106382978723,0.04138985252,0.0096033004614541,50,,IQ-TREE,0.5
16_50_tips,10.0,0.1063829787234042,0.8467578266,0.1885050583066387,50,,IQ-TREE,0.5
8_50_tips,16.0,0.1702127659574468,4.577796243200003,1.2255558885005275,50,,IQ-TREE,0.5
2_50_tips,90.0,1.0,1.7993941285000004,0.3534802762784046,50,,FastME,0.5
10_50_tips,93.0,1.0,6.531360512499999,1.3477852699094754,50,,FastME,0.5
17_50_tips,6.0,0.0638297872340425,1.62386648,0.5473227346253651,50,,FastME,0.5
15_50_tips,91.0,1.0,2.909440911499999,0.9397129101126562,50,,FastME,0.5
9_50_tips,93.0,1.0,2.820266925999999,0.4346222844247721,50,,FastME,0.5
11_50_tips,88.0,1.0,0.2308516078499999,0.0487081435314513,50,,FastME,0.5
1_50_tips,78.0,1.0,0.143608283976,0.0314517372977344,50,,FastME,0.5
0_50_tips,16.0,0.1702127659574468,0.6132009349999998,0.1446330183380895,50,,FastME,0.5
6_50_tips,10.0,0.1063829787234042,1.4871357154999991,0.3773369311673626,50,,FastME,0.5
14_50_tips,12.0,0.1276595744680851,1.79538073,0.4235120683706077,50,,FastME,0.5
5_50_tips,12.0,0.1276595744680851,1.213841718,0.2728089101444398,50,,FastME,0.5
18_50_tips,6.0,0.0638297872340425,0.818564755,0.1783584971901053,50,,FastME,0.5
4_50_tips,16.0,0.1702127659574468,2.5371377150000005,0.8028771982523473,50,,FastME,0.5
3_50_tips,12.0,0.1276595744680851,0.5662158600000001,0.1462194810830903,50,,FastME,0.5
13_50_tips,8.0,0.0851063829787234,0.6426622200000001,0.155090729685781,50,,FastME,0.5
7_50_tips,92.0,1.0,1.4757605491999992,0.265758056603005,50,,FastME,0.5
19_50_tips,10.0,0.1063829787234042,3.43674158,0.9974608883082966,50,,FastME,0.5
12_50_tips,76.0,1.0,0.06459602182,0.0133937894480533,50,,FastME,0.5
16_50_tips,10.0,0.1063829787234042,1.01620269,0.2542943796785541,50,,FastME,0.5
8_50_tips,18.0,0.1914893617021276,5.791317890000001,1.374886742054939,50,,FastME,0.5
6_100_tips,26.0,0.134020618556701,1.108736206,0.1635499438542611,100,,Phyloformer,0.5
17_100_tips,20.0,0.1030927835051546,1.1292179492000003,0.1633308884284953,100,,Phyloformer,0.5
8_100_tips,10.0,0.0515463917525773,3.280403485,0.5435999135311983,100,,Phyloformer,0.5
16_100_tips,24.0,0.1237113402061855,2.1675113720000003,0.3665349398197415,100,,Phyloformer,0.5
18_100_tips,36.0,0.1855670103092783,0.7966347484999996,0.1037034341682243,100,,Phyloformer,0.5
14_100_tips,30.0,0.1546391752577319,0.7530702545,0.1241881585486327,100,,Phyloformer,0.5
3_100_tips,32.0,0.1649484536082474,0.9237560315000006,0.1385715066460451,100,,Phyloformer,0.5
11_100_tips,24.0,0.1237113402061855,0.7560984500000003,0.11882623548225,100,,Phyloformer,0.5
4_100_tips,78.0,0.4020618556701031,0.3561161631,0.0484948263236323,100,,Phyloformer,0.5
5_100_tips,42.0,0.2164948453608247,1.459216803794,0.2538141174446391,100,,Phyloformer,0.5
9_100_tips,44.0,0.2268041237113402,0.5393012340000001,0.075863160130768,100,,Phyloformer,0.5
2_100_tips,88.0,0.4536082474226804,0.3345944761,0.0497786062757127,100,,Phyloformer,0.5
1_100_tips,28.0,0.1443298969072164,0.9695124289999998,0.1456214317501047,100,,Phyloformer,0.5
19_100_tips,46.0,0.2371134020618556,0.4653808290000001,0.0747559209872894,100,,Phyloformer,0.5
0_100_tips,16.0,0.0824742268041237,1.8261525150000009,0.2899457563522258,100,,Phyloformer,0.5
13_100_tips,160.0,0.8247422680412371,0.0826853860849999,0.0114322865507277,100,,Phyloformer,0.5
10_100_tips,10.0,0.0515463917525773,1.5895825390000005,0.2632038057023109,100,,Phyloformer,0.5
12_100_tips,148.0,0.7628865979381443,0.0923085791439999,0.013830296063728,100,,Phyloformer,0.5
15_100_tips,22.0,0.1134020618556701,0.654912195,0.1009111862343372,100,,Phyloformer,0.5
7_100_tips,24.0,0.1237113402061855,1.836378687,0.2609336411209932,100,,Phyloformer,0.5
6_100_tips,24.0,0.1237113402061855,1.0491112271999998,0.1676919642382388,100,,IQ-TREE,0.5
17_100_tips,24.0,0.1237113402061855,1.3960178657999986,0.2669041160443374,100,,IQ-TREE,0.5
8_100_tips,12.0,0.0618556701030927,4.457976704199998,0.9209821736331864,100,,IQ-TREE,0.5
16_100_tips,14.0,0.0721649484536082,2.548396480700001,0.5032073790822874,100,,IQ-TREE,0.5
14_100_tips,36.0,0.1855670103092783,0.6743928004000003,0.1007529208340586,100,,IQ-TREE,0.5
18_100_tips,24.0,0.1237113402061855,0.7377508903000003,0.1015471348992129,100,,IQ-TREE,0.5
3_100_tips,30.0,0.1546391752577319,0.8915169799000003,0.1497290041047326,100,,IQ-TREE,0.5
11_100_tips,30.0,0.1546391752577319,0.7481232191000007,0.1245813344328943,100,,IQ-TREE,0.5
5_100_tips,46.0,0.2371134020618556,2.3233628473940016,0.7511940688959342,100,,IQ-TREE,0.5
4_100_tips,84.0,0.4329896907216495,0.3061985489999991,0.0462432683710899,100,,IQ-TREE,0.5
2_100_tips,86.0,0.4432989690721649,0.3320924278999991,0.0506942954723674,100,,IQ-TREE,0.5
9_100_tips,44.0,0.2268041237113402,0.5985891126000005,0.0838625929248207,100,,IQ-TREE,0.5
1_100_tips,22.0,0.1134020618556701,1.0065409691000005,0.2273051720880688,100,,IQ-TREE,0.5
19_100_tips,56.0,0.2886597938144329,0.5176448297000008,0.103001653767763,100,,IQ-TREE,0.5
0_100_tips,16.0,0.0824742268041237,2.423072034900001,0.4566343245645324,100,,IQ-TREE,0.5
13_100_tips,158.0,0.8144329896907216,0.079141513285,0.0132774087202323,100,,IQ-TREE,0.5
10_100_tips,10.0,0.0515463917525773,1.8485086199,0.4245771650653667,100,,IQ-TREE,0.5
12_100_tips,154.0,0.7938144329896907,0.0927274411439999,0.0188004227386637,100,,IQ-TREE,0.5
7_100_tips,10.0,0.0515463917525773,1.5959280538000007,0.2962970543417764,100,,IQ-TREE,0.5
15_100_tips,24.0,0.1237113402061855,0.6449468461,0.1066652846331328,100,,IQ-TREE,0.5
6_100_tips,193.0,1.0,6.261009156000001,0.7175524832135913,100,,FastME,0.5
17_100_tips,193.0,1.0,10.536945989200005,1.358759314985074,100,,FastME,0.5
8_100_tips,14.0,0.0721649484536082,5.557984154999997,1.1220787709859663,100,,FastME,0.5
16_100_tips,20.0,0.1030927835051546,3.399718602,0.6369178583505614,100,,FastME,0.5
14_100_tips,193.0,1.0,4.815149494500003,0.6471775894198956,100,,FastME,0.5
18_100_tips,42.0,0.2164948453608247,0.8694182984999997,0.1203178662714866,100,,FastME,0.5
11_100_tips,193.0,1.0,4.471100541999999,0.5129088713277671,100,,FastME,0.5
3_100_tips,193.0,1.0,5.018646030499999,0.5505653623411166,100,,FastME,0.5
4_100_tips,183.0,1.0,1.6144264490999998,0.2334691127556094,100,,FastME,0.5
5_100_tips,189.0,1.0,10.080238775794,1.8622489647289893,100,,FastME,0.5
2_100_tips,181.0,1.0,1.2271036001000002,0.1927627146969123,100,,FastME,0.5
9_100_tips,193.0,1.0,2.6541496459999974,0.3078514503370257,100,,FastME,0.5
19_100_tips,186.0,1.0,3.476596879,0.4764862292929531,100,,FastME,0.5
1_100_tips,193.0,1.0,5.923891772999999,0.7772291916490306,100,,FastME,0.5
0_100_tips,18.0,0.0927835051546391,3.1606640550000007,0.5895925512325375,100,,FastME,0.5
13_100_tips,161.0,1.0,0.1069151900849999,0.0153613460698407,100,,FastME,0.5
12_100_tips,161.0,1.0,0.1718469541439999,0.0299706096585107,100,,FastME,0.5
10_100_tips,24.0,0.1237113402061855,2.5116606010000004,0.5578205988320853,100,,FastME,0.5
7_100_tips,20.0,0.1030927835051546,2.000372747,0.4017777165869074,100,,FastME,0.5
15_100_tips,193.0,1.0,4.775370355,0.6300235961336091,100,,FastME,0.5
2_200_tips,116.0,0.2944162436548223,1.3003247810000012,0.1553506743133272,200,,Phyloformer,0.5
12_200_tips,62.0,0.1573604060913705,4.371236159,0.500201637828065,200,,Phyloformer,0.5
17_200_tips,94.0,0.2385786802030456,1.1498096822,0.1286411318621025,200,,Phyloformer,0.5
10_200_tips,262.0,0.6649746192893401,0.4925155191599998,0.0869934092534319,200,,Phyloformer,0.5
5_200_tips,74.0,0.1878172588832487,2.6453809674999995,0.2786086675822006,200,,Phyloformer,0.5
4_200_tips,88.0,0.2233502538071066,1.3589544767,0.1689456219055747,200,,Phyloformer,0.5
9_200_tips,84.0,0.2131979695431472,3.385933333400001,0.5023791851570223,200,,Phyloformer,0.5
1_200_tips,174.0,0.4416243654822335,1.6154397152100004,0.2442815432570543,200,,Phyloformer,0.5
18_200_tips,92.0,0.233502538071066,1.0694089214900009,0.1147194146653744,200,,Phyloformer,0.5
13_200_tips,64.0,0.1624365482233502,3.3794538830200014,0.3882336282454218,200,,Phyloformer,0.5
15_200_tips,98.0,0.248730964467005,1.1886113429999994,0.1359043772457727,200,,Phyloformer,0.5
3_200_tips,86.0,0.2182741116751269,2.0200897440000007,0.2102018656570649,200,,Phyloformer,0.5
0_200_tips,52.0,0.1319796954314721,4.619018277,0.4996473056778054,200,,Phyloformer,0.5
6_200_tips,136.0,0.3451776649746192,0.7526832227999997,0.0881722408352268,200,,Phyloformer,0.5
19_200_tips,182.0,0.4619289340101523,0.4833420280275002,0.0505289845442933,200,,Phyloformer,0.5
7_200_tips,64.0,0.1624365482233502,1.7268349309000013,0.2122681246985626,200,,Phyloformer,0.5
8_200_tips,254.0,0.6446700507614214,0.3625787147100001,0.0386375343002488,200,,Phyloformer,0.5
14_200_tips,100.0,0.2538071065989847,1.5240946182999988,0.1729426095504793,200,,Phyloformer,0.5
16_200_tips,78.0,0.1979695431472081,2.635187775299999,0.334257777041085,200,,Phyloformer,0.5
11_200_tips,66.0,0.1675126903553299,1.459666722327,0.1429629976744104,200,,Phyloformer,0.5
2_200_tips,128.0,0.3248730964467005,1.3486380397999986,0.1760258467244046,200,,IQ-TREE,0.5
12_200_tips,48.0,0.1218274111675127,4.908295915600002,0.6103608568062484,200,,IQ-TREE,0.5
17_200_tips,84.0,0.2131979695431472,1.0289000341999974,0.1143823055200589,200,,IQ-TREE,0.5
10_200_tips,274.0,0.6954314720812182,0.422029100959998,0.0604707677601091,200,,IQ-TREE,0.5
5_200_tips,56.0,0.1421319796954314,2.180463613600003,0.2986086251609715,200,,IQ-TREE,0.5
4_200_tips,68.0,0.1725888324873096,1.083713090699998,0.1510045880216912,200,,IQ-TREE,0.5
9_200_tips,96.0,0.2436548223350254,5.070414097100004,1.0319623246520857,200,,IQ-TREE,0.5
1_200_tips,166.0,0.4213197969543147,1.485368771409996,0.3406824683309715,200,,IQ-TREE,0.5
18_200_tips,100.0,0.2538071065989847,1.0399698182899977,0.1076217075038896,200,,IQ-TREE,0.5
13_200_tips,58.0,0.1472081218274111,4.210167537880004,0.682240191215396,200,,IQ-TREE,0.5
15_200_tips,106.0,0.2690355329949238,1.1653150299999986,0.1323096769446901,200,,IQ-TREE,0.5
3_200_tips,80.0,0.2030456852791878,2.141116937900001,0.2666306231191547,200,,IQ-TREE,0.5
