id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,requested_trees_per_tip_size,allow_duplicate_sequences,successful_alignments_for_tip_size,combo_name,model,clock_rate,seq_length,tree_type,n_per_size,saved_at
0_50_tips,12.0,0.1276595744680851,16.8766161,4.644607107383274,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
8_10_tips,0.0,0.0,4.984768109999999,2.132606182013192,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
17_10_tips,0.0,0.0,9.94330925,5.138970742163756,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
7_100_tips,186.0,1.0,0.6737044077700002,0.0951395782304181,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
13_200_tips,70.0,0.1776649746192893,19.00378873899999,3.2396836160281843,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
9_50_tips,8.0,0.0851063829787234,2.369648857,1.338759800271838,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
2_50_tips,12.0,0.1276595744680851,0.8698925789999999,0.3553940862068706,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
12_50_tips,8.0,0.0851063829787234,2.06659978,0.5307937509739565,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
7_50_tips,92.0,1.0,1.3643559435999997,0.2264513441630183,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
15_50_tips,24.0,0.2553191489361702,2.5547578720000006,0.5672934172142741,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
9_100_tips,193.0,1.0,19.106867100000017,2.237637739394761,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
11_50_tips,22.0,0.2340425531914893,1.2618460281999997,0.501707787585219,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
8_50_tips,18.0,0.1914893617021276,2.0978588943000007,0.5628228696046446,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
16_200_tips,376.0,1.0,1.8823515404800004,0.181096352927225,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
15_20_tips,4.0,0.1176470588235294,0.4039441399999999,0.1219750677028572,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
3_20_tips,4.0,0.1176470588235294,2.7527210399999986,1.159967466444855,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
14_20_tips,0.0,0.0,0.58295737,0.3331411851882623,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
15_10_tips,0.0,0.0,1.09130044,0.5993827211935914,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
12_200_tips,56.0,0.1421319796954314,10.008330816,1.3735681931747916,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
17_100_tips,18.0,0.0927835051546391,3.0395106810000008,0.5770697074733974,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
5_200_tips,367.0,1.0,1.0164976864800002,0.1041780952991157,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
7_10_tips,2.0,0.1428571428571428,2.84078638,1.9138162735239288,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
5_20_tips,2.0,0.0588235294117647,2.6966679000000005,0.9413394583492088,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
5_10_tips,2.0,0.1428571428571428,0.14334534,0.0836721099365338,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
11_200_tips,90.0,0.2284263959390862,2.185476585100002,0.325321459778182,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
4_100_tips,34.0,0.1752577319587628,1.1116724282999997,0.1541746808656721,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
14_10_tips,0.0,0.0,1.0701600999999998,0.9214075721426672,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
9_10_tips,2.0,0.1428571428571428,3.08124452,1.8676300207197032,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
6_10_tips,0.0,0.0,1.14049533,0.8168660091985936,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
5_100_tips,20.0,0.1030927835051546,2.964005990999999,0.5927892061402844,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
1_100_tips,192.0,1.0,12.174492359000006,1.3495381381617684,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
18_50_tips,22.0,0.2340425531914893,0.2613251505,0.0735551256587252,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
18_100_tips,24.0,0.1237113402061855,2.1545165900000005,0.3523582304235874,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
13_100_tips,40.0,0.2061855670103092,0.9580979897,0.1481570302626332,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
10_100_tips,192.0,1.0,9.136072211100004,1.6930516914939242,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
2_200_tips,82.0,0.2081218274111675,7.615373370400001,1.6269453694886329,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
6_100_tips,20.0,0.1030927835051546,18.42304391399999,3.7996386556356647,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
13_10_tips,0.0,0.0,0.2973923699999999,0.1578899790773192,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
9_20_tips,0.0,0.0,5.97017191,3.285436443474333,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
1_20_tips,4.0,0.1176470588235294,0.6243996700000001,0.2316907025870445,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
1_50_tips,8.0,0.0851063829787234,3.1414969900000003,0.6776844417268575,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
12_20_tips,2.0,0.0588235294117647,1.87691666,0.6798133415156233,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
10_10_tips,0.0,0.0,2.5554197400000005,1.239447108554426,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
4_200_tips,388.0,1.0,42.58591816239998,5.147687879949493,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
6_20_tips,2.0,0.0588235294117647,6.09481097,2.8870533140585914,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
17_50_tips,16.0,0.1702127659574468,9.590826550000005,2.129106944682161,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
17_200_tips,392.0,1.0,24.401444523199988,2.561528365421191,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
9_200_tips,52.0,0.1319796954314721,8.945282057,1.1042342874777644,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
0_200_tips,393.0,1.0,42.39950755399997,3.9509422540058496,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
11_20_tips,2.0,0.0588235294117647,1.43073545,0.4418656650870102,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
4_50_tips,93.0,1.0,2.427967760000001,0.3512822908003063,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
8_100_tips,22.0,0.1134020618556701,6.9541550549999975,1.2251275493040814,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
18_200_tips,388.0,1.0,4.394814621899995,0.4867408662131366,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
19_50_tips,22.0,0.2340425531914893,12.028910430000002,2.82111130563192,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
16_10_tips,2.0,0.1428571428571428,0.3433550699999999,0.2568646557941627,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
10_200_tips,392.0,1.0,7.788724368400001,0.8125930740569878,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
2_10_tips,2.0,0.1428571428571428,0.4754610600000001,0.230473350487333,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
1_10_tips,0.0,0.0,0.1148240199999999,0.0522558798818429,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
2_20_tips,0.0,0.0,0.53350073,0.2684406307627221,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
8_200_tips,391.0,1.0,37.19977835059007,3.907227259949351,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
14_200_tips,380.0,1.0,6.898510429854007,1.0568445237591435,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
13_50_tips,24.0,0.2553191489361702,0.6858630609999998,0.12227581769265,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
13_20_tips,0.0,0.0,2.77865545,1.0411105445595927,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
15_100_tips,82.0,0.422680412371134,0.2810512705099999,0.039461910411921,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
6_200_tips,387.0,1.0,13.601568373900006,1.4414174686125305,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
1_200_tips,392.0,1.0,34.0942837688,2.886373697241257,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
14_50_tips,87.0,1.0,0.2315926032999999,0.0578063062459997,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
16_50_tips,20.0,0.2127659574468085,6.679984095000001,2.215092409129918,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
3_100_tips,18.0,0.0927835051546391,7.460270414400002,1.2903649954574363,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
3_10_tips,0.0,0.0,1.0062444599999998,0.8475636151848548,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
0_20_tips,18.0,0.5294117647058824,0.0309894498999999,0.0093733760648195,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
19_20_tips,2.0,0.0588235294117647,12.2691996,4.059246210996332,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
19_10_tips,0.0,0.0,0.8097250699999999,0.3852508917626087,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
10_20_tips,6.0,0.1764705882352941,3.77225933,1.6683566471532307,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
19_200_tips,391.0,1.0,7.671836331220005,0.6985797224136534,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
3_200_tips,60.0,0.1522842639593908,3.642287577600001,0.5046551288175395,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T11:56:39.939889
