id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,requested_trees_per_tip_size,allow_duplicate_sequences,successful_alignments_for_tip_size,combo_name,model,clock_rate,seq_length,tree_type,n_per_size,saved_at
2_50_tips,12.0,0.1276595744680851,0.8698925789999999,0.3553940862068706,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_50_tips,8.0,0.0851063829787234,2.06659978,0.5307937509739565,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
7_50_tips,92.0,1.0,1.3643559435999997,0.2264513441630183,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_50_tips,24.0,0.2553191489361702,2.5547578720000006,0.5672934172142741,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_100_tips,193.0,1.0,19.106867100000017,2.237637739394761,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_50_tips,22.0,0.2340425531914893,1.2618460281999997,0.501707787585219,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_50_tips,18.0,0.1914893617021276,2.0978588943000007,0.5628228696046446,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_200_tips,376.0,1.0,1.8823515404800004,0.181096352927225,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_20_tips,4.0,0.1176470588235294,0.4039441399999999,0.1219750677028572,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_20_tips,4.0,0.1176470588235294,2.7527210399999986,1.159967466444855,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_20_tips,0.0,0.0,0.58295737,0.3331411851882623,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_10_tips,0.0,0.0,1.09130044,0.5993827211935914,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_200_tips,56.0,0.1421319796954314,10.008330816,1.3735681931747916,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_100_tips,18.0,0.0927835051546391,3.0395106810000008,0.5770697074733974,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_200_tips,367.0,1.0,1.0164976864800002,0.1041780952991157,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
7_10_tips,2.0,0.1428571428571428,2.84078638,1.9138162735239288,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_20_tips,2.0,0.0588235294117647,2.6966679000000005,0.9413394583492088,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_10_tips,2.0,0.1428571428571428,0.14334534,0.0836721099365338,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_200_tips,90.0,0.2284263959390862,2.185476585100002,0.325321459778182,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_100_tips,34.0,0.1752577319587628,1.1116724282999997,0.1541746808656721,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_10_tips,0.0,0.0,1.0701600999999998,0.9214075721426672,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_10_tips,2.0,0.1428571428571428,3.08124452,1.8676300207197032,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_10_tips,0.0,0.0,1.14049533,0.8168660091985936,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_100_tips,20.0,0.1030927835051546,2.964005990999999,0.5927892061402844,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_100_tips,192.0,1.0,12.174492359000006,1.3495381381617684,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_50_tips,22.0,0.2340425531914893,0.2613251505,0.0735551256587252,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_100_tips,24.0,0.1237113402061855,2.1545165900000005,0.3523582304235874,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_100_tips,40.0,0.2061855670103092,0.9580979897,0.1481570302626332,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_100_tips,192.0,1.0,9.136072211100004,1.6930516914939242,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_200_tips,82.0,0.2081218274111675,7.615373370400001,1.6269453694886329,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_100_tips,20.0,0.1030927835051546,18.42304391399999,3.7996386556356647,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_10_tips,0.0,0.0,0.2973923699999999,0.1578899790773192,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_20_tips,0.0,0.0,5.97017191,3.285436443474333,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_20_tips,4.0,0.1176470588235294,0.6243996700000001,0.2316907025870445,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_50_tips,8.0,0.0851063829787234,3.1414969900000003,0.6776844417268575,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_20_tips,2.0,0.0588235294117647,1.87691666,0.6798133415156233,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_10_tips,0.0,0.0,2.5554197400000005,1.239447108554426,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_200_tips,388.0,1.0,42.58591816239998,5.147687879949493,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_20_tips,2.0,0.0588235294117647,6.09481097,2.8870533140585914,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_50_tips,16.0,0.1702127659574468,9.590826550000005,2.129106944682161,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_200_tips,392.0,1.0,24.401444523199988,2.561528365421191,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_200_tips,52.0,0.1319796954314721,8.945282057,1.1042342874777644,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
0_200_tips,393.0,1.0,42.39950755399997,3.9509422540058496,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_20_tips,2.0,0.0588235294117647,1.43073545,0.4418656650870102,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_50_tips,93.0,1.0,2.427967760000001,0.3512822908003063,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_100_tips,22.0,0.1134020618556701,6.9541550549999975,1.2251275493040814,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_200_tips,388.0,1.0,4.394814621899995,0.4867408662131366,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_50_tips,22.0,0.2340425531914893,12.028910430000002,2.82111130563192,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_10_tips,2.0,0.1428571428571428,0.3433550699999999,0.2568646557941627,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_200_tips,392.0,1.0,7.788724368400001,0.8125930740569878,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_10_tips,2.0,0.1428571428571428,0.4754610600000001,0.230473350487333,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_10_tips,0.0,0.0,0.1148240199999999,0.0522558798818429,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_20_tips,0.0,0.0,0.53350073,0.2684406307627221,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_200_tips,391.0,1.0,37.19977835059007,3.907227259949351,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_200_tips,380.0,1.0,6.898510429854007,1.0568445237591435,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_50_tips,24.0,0.2553191489361702,0.6858630609999998,0.12227581769265,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_20_tips,0.0,0.0,2.77865545,1.0411105445595927,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_100_tips,82.0,0.422680412371134,0.2810512705099999,0.039461910411921,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_200_tips,387.0,1.0,13.601568373900006,1.4414174686125305,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_200_tips,392.0,1.0,34.0942837688,2.886373697241257,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_50_tips,87.0,1.0,0.2315926032999999,0.0578063062459997,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_50_tips,20.0,0.2127659574468085,6.679984095000001,2.215092409129918,50,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_100_tips,18.0,0.0927835051546391,7.460270414400002,1.2903649954574363,100,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_10_tips,0.0,0.0,1.0062444599999998,0.8475636151848548,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
0_20_tips,18.0,0.5294117647058824,0.0309894498999999,0.0093733760648195,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_20_tips,2.0,0.0588235294117647,12.2691996,4.059246210996332,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_10_tips,0.0,0.0,0.8097250699999999,0.3852508917626087,10,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_20_tips,6.0,0.1764705882352941,3.77225933,1.6683566471532307,20,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_200_tips,391.0,1.0,7.671836331220005,0.6985797224136534,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_200_tips,60.0,0.1522842639593908,3.642287577600001,0.5046551288175395,200,,FastME,4.041004419326782,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_20_tips,8.0,0.2352941176470588,0.10492477492,0.0488772943181854,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_200_tips,80.0,0.2030456852791878,5.606520335599999,0.9255870626619308,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_20_tips,6.0,0.1764705882352941,0.24543862,0.0885208836011299,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_20_tips,8.0,0.2352941176470588,0.3615461869999999,0.1902002610609999,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
7_200_tips,150.0,0.3807106598984771,0.7151331681699994,0.068357950432957,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_10_tips,2.0,0.1428571428571428,0.27380264,0.1067920258297547,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_100_tips,44.0,0.2268041237113402,0.8471478000000002,0.1543703060576112,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_10_tips,0.0,0.0,0.53730895,0.2536105264511528,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_10_tips,0.0,0.0,0.6475131999999999,0.3096229602884082,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_100_tips,34.0,0.1752577319587628,3.4084193833000005,0.6700192957447755,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_10_tips,4.0,0.2857142857142857,2.06769663,0.917008416947575,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_50_tips,10.0,0.1063829787234042,1.39190358,0.3112290571933823,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_100_tips,26.0,0.134020618556701,4.522446807999999,0.833954913885672,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_20_tips,2.0,0.0588235294117647,1.41193154,0.4574233901026973,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
0_100_tips,20.0,0.1030927835051546,2.577173658,0.3510914091017728,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_100_tips,14.0,0.0721649484536082,1.832036289,0.2629139598290072,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_20_tips,6.0,0.1764705882352941,0.3865099299999999,0.1266343238320183,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_100_tips,156.0,0.8041237113402062,0.12668547172,0.0163702795555018,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_50_tips,46.0,0.4893617021276595,0.1069193999,0.0215970627889119,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_100_tips,72.0,0.3711340206185567,0.4518675475599998,0.0676690108953698,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
7_20_tips,8.0,0.2352941176470588,0.906147964,0.2729197926299762,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_50_tips,22.0,0.2340425531914893,0.9494132681000004,0.2274562888677017,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
0_10_tips,0.0,0.0,0.3264080599999999,0.1948682406937805,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_50_tips,20.0,0.2127659574468085,1.85087881,0.3864004151863966,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
0_50_tips,12.0,0.1276595744680851,6.88972172,1.5444961857822004,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_10_tips,0.0,0.0,2.5298812,1.1520085689944166,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_10_tips,2.0,0.1428571428571428,5.540563730000003,2.945005961884624,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_200_tips,60.0,0.1522842639593908,11.590749711,1.5289453867923877,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_50_tips,12.0,0.1276595744680851,0.5870592290000002,0.1304875699956039,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
7_100_tips,110.0,0.5670103092783505,0.25885631177,0.0350603706604185,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_50_tips,2.0,0.0212765957446808,1.2769889999999997,0.3119667957579422,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_50_tips,8.0,0.0851063829787234,0.9718257429999998,0.3367897650453255,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
7_50_tips,28.0,0.2978723404255319,0.2294171036,0.0505968890895774,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_50_tips,12.0,0.1276595744680851,1.3877467420000005,0.2955535826343986,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_50_tips,18.0,0.1914893617021276,0.6166750482000001,0.135352732784259,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_100_tips,10.0,0.0515463917525773,3.2434603499999994,0.495346403685634,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_50_tips,14.0,0.1489361702127659,1.2739254743,0.2989453764090355,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_200_tips,170.0,0.4314720812182741,0.5222994310799995,0.0560354149448251,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_20_tips,4.0,0.1176470588235294,0.3068871599999999,0.0940284182270679,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_20_tips,4.0,0.1176470588235294,1.6099903799999995,0.7637226276666534,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_20_tips,0.0,0.0,0.35051281,0.145567388775655,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_10_tips,0.0,0.0,0.6074552400000002,0.2763832618784658,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_200_tips,52.0,0.1319796954314721,6.480520548000001,0.769806165972971,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_100_tips,24.0,0.1237113402061855,1.9323665209999992,0.315706105039856,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_200_tips,86.0,0.2182741116751269,1.7289684330999997,0.2023849537002211,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_100_tips,18.0,0.0927835051546391,2.182717401,0.3665058055830364,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_200_tips,240.0,0.6091370558375635,0.4110024380799999,0.0406671868778542,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
7_10_tips,4.0,0.2857142857142857,2.07618954,1.075188020062515,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_20_tips,0.0,0.0,1.69649301,0.5645389304593749,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
5_10_tips,0.0,0.0,0.0839685899999999,0.0565256832277408,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_100_tips,26.0,0.134020618556701,0.9260386483,0.1257045704566892,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_10_tips,0.0,0.0,1.2159198200000003,1.0830233826984867,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_10_tips,2.0,0.1428571428571428,1.0224361699999998,0.4599473148668342,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_10_tips,0.0,0.0,0.8977003000000001,0.6058779673333621,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_100_tips,30.0,0.1546391752577319,1.900134143,0.2550953623899315,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_50_tips,18.0,0.1914893617021276,0.2295525725,0.0661344752352482,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_100_tips,24.0,0.1237113402061855,1.546630240000001,0.2262864246076547,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_200_tips,62.0,0.1573604060913705,3.525796982399999,0.4911585945582615,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_20_tips,4.0,0.1176470588235294,2.5833047600000003,0.8989270112006312,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_100_tips,34.0,0.1752577319587628,1.0714121957,0.1765493431444365,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_100_tips,60.0,0.3092783505154639,1.3025996250999998,0.232665527967991,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_100_tips,16.0,0.0824742268041237,9.068113304,1.4671637588101407,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_10_tips,0.0,0.0,0.91717131,0.5516217323113187,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_20_tips,0.0,0.0,0.7454508999999999,0.356709950317916,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_50_tips,6.0,0.0638297872340425,2.2984229,0.4854580632721043,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_20_tips,0.0,0.0,1.45262032,0.606554895612574,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_10_tips,2.0,0.1428571428571428,1.7665086399999996,0.977406459262992,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_200_tips,76.0,0.1928934010152284,5.7386795484,0.7048209360040538,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
